	smiles
4795	OC[C@H]1O[C@@]2(NC(=S)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O
4796	Cn1c(Cc2c(F)cccc2F)nc3N(Cc4occc4)C(=O)N(CC=C)C(=O)c13
4797	COc1ccc(CNC(=O)C(N2CCN(CC(O)COc3ccc(OC)cc3)CC2)c4ccc(cc4)C(F)(F)F)cc1
4798	CC(C)c1ccccc1c2oc3c(NC(=O)Nc4ccc(cc4)C(C)(C)C)cccc3c2
4799	CCN(C(=O)C1CCC2C3CCC4NC(=O)C=C[C@]4(C)C3CC[C@]12C)c5ccccc5
4800	COc1ccc(cc1)c2[nH]nc(C)c2c3cc(OC)ccc3O
4801	CCn1c(SCC(=O)Nc2cccc(O)c2)nc3N(C)C(=O)N(C)C(=O)c13
4802	O=C(Nc1cccc(c1)S(=O)(=O)c2cccc(NC(=O)C3CC3)c2)C4CC4
4803	Clc1cccc(C2=NOCc3ccccc23)c1Cl
4804	CC(C)(C)CN1CCC(CC1)n2nccc2NC(=O)c3ccccc3Cl
4805	CCCN1CC[C@H]2[C@H]1CCc3ccc(O)cc23
4806	Clc1ccc(CN2C=C(NC(=O)C3CCC(=O)N3)C=CC2=O)cc1Cl
4807	O[C@H]([C@@H](O)[C@@H](OCC=C)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12)[C@@H](OCC=C)C(=O)NNC(=O)CCc3ccccc3
4808	CC(=O)Oc1ccccc1C(=O)OCOC(=O)CCCCCO[N+](=O)[O-]
4809	CN(C)CCc1[nH]c2ccc(C)cc2c1CC#N
4810	COC(=O)c1c(NCc2ccccc2)[nH]c3ccccc13
4811	O=C1C=C(Nc2c(cnn12)c3cccnc3)c4ccc5OCOc5c4
4812	CC(C(=O)O)c1ccc2nc(oc2c1)c3ccccc3
4813	COc1cc(\C=N\O)ccc1OS(=O)(=O)c2ccc(C)cc2
4814	CCCCCCCCn1cc(COC[C@@H]2OC[C@H](N)[C@@H]2O)nn1
4815	CCOCc1nc2c(OC)c(cc(OC)c2[nH]1)c3nc4ccc(cc4[nH]3)N5CCN(C)CC5
4816	CCCCOCC(O)Cn1c(C)nc2ccccc12
4817	Cn1ncc(N=C(O)c2csc(n2)c3c(F)cc(cc3F)[C@@H]4CCCO4)c1[C@H]5CC[C@H](N)[C@@H](F)CO5
4818	CN(C)c1nc(N(C)C)c2cnn(C)c2n1
4819	Cc1cc2C(=O)C(CN[C@H]3CC[C@@H](Oc4ccccc4)[C@H]3O)CCc2s1
4820	COc1ccc(cc1OC)C(N(C(=O)c2occc2)c3ccccc3C(=O)C)C(=O)NC4CCCCC4
4821	CC(C)OCN1COCN/C/1=N/C#N
4822	COc1ccc(OC)c(Sc2nc3c(N)ncnc3n2CCCC#C)c1
4823	CN(C)c1ccc(\C=N\N=C\c2ccccc2O)cc1
4824	Oc1ccc2OC=C(C=C3C(=O)NC(=O)NC3=O)C(=O)c2c1
4825	CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCN2CCOC2=O)S(=O)(=O)c3ccc4ncsc4c3
4826	CCCN1C(=O)N(N=C(C#N)C1=O)c2cccc(c2)c3ccccc3
4827	Cc1ccc(NC(=O)CCC(=O)N2CCSc3ccccc23)cc1Cl
4828	COC(C)COC1CCN(CC1)c2nc(N)c3cc(OC)c(OC)cc3n2
4829	C[C@@H]1Cc2cc3c(cc(O)nc3cc2N1)C(F)(F)F
4830	CN1C=C(C=C(Nc2ccc(cn2)N3CCN(CC3)C4COC4)C1=O)c5cccc(N6C=Cc7cc(cc(F)c7C6=O)C8CC8)c5CO
4831	CCCOC(=O)[C@H](Cc1ccccc1)NP(=O)(CO[C@H]2O[C@H](C(=C2)F)n3cnc4c(N)ncnc34)N[C@@H](Cc5ccccc5)C(=O)OCCC
4832	Cc1ccccc1C(=O)N2CCC3CC2c4cc(Cl)ccc34
4833	Clc1ccc(cc1)C(=O)c2c[nH]c(c2)C(=O)NNc3cccc(Cl)n3
4834	COc1cccc(CC2=CC(=NN(CC(=O)Nc3ccc(C)cc3)C2=O)C)c1
4835	Oc1nc2cc(Cl)ccc2c(O)c1c3cccc(c3)c4ccccc4
4836	CC(C)c1cc(C2=CC(=C(C#N)C(=O)N2)c3ccc(cc3)N(C)C)c(C)cc1O
4837	CC(=O)C1=C(O)\C(=C(/O)\Nc2c(Cl)cccc2Cl)\C(=O)OC1=O
4838	Clc1ccccc1c2occ(CNCc3cccc4ccccc34)n2
4839	CC(C)OC(=O)C1=C(S[C@@H]2CN[C@@H](C2)C(=O)Nc3cccc(c3)C(=O)OC(C)C)[C@H](C)[C@@H]4[C@@H]([C@@H](C)O)C(=O)N14
4840	Cl.NCC(=O)NCCN1C(=O)c2ccccc2C3=C1c4ccccc4C3=O
4841	COC(=O)[C@H](CCCCNC(=O)OCc1ccccc1)NC(=O)CN2C(=O)CC[C@H](NC(=O)c3cc(OC)c(OC)c(OC)c3)C2=O
4842	CNC(=O)C1=C(O)C(=O)N(Cc2ccc(F)cc2)C(=N1)C
4843	Cl.NC(=N)N\N=C\c1ccc[nH]1
4844	Cc1ccc(\C(=N\O)\NC2CCc3ccccc23)c(Oc4cc(Cl)ccc4Cl)n1
4845	CCc1cc(CC(NC(=O)N2CCC(CC2)N3Cc4ccccc4NC3=O)C(=O)N5CCC(CC5)N6CCCCC6)cc7c(C)n[nH]c17
4846	CC(O)C1(C)Cc2cc(O)c(O)c(O)c2c3c(O)c(O)c(O)cc3C1
4847	Cc1cccc(C)n1
4848	CCOc1ccc(cc1)c2occ(CNCc3oc(C)cc3)n2
4849	OCCNCCNC(=O)c1ccc2N(CCN3CCCCC3)Nc4c5ccccc5nc1c24
4850	CCCCNC(=O)CCc1nc2cccnc2n1Cc3ccccc3
4851	CCOC(=O)NC1=NC(C)(C)N(OCCCOc2ccc(C)cc2C)C(=N1)NC(=O)OCC
4852	OC(=O)CCCOc1ccc(OCc2ccc3ccccc3n2)cc1
4853	Cn1cc(CN(CC2(O)CCNC2)C3CCCCC3)cn1
4854	CC(C)Nc1nc2CCN(C(C)c2nc1N3CCC(CC3)Oc4ccc(F)cc4F)C(=O)C5CC5
4855	ONCC1Sc2ccccc2NC1=O
4856	CC(C)Cc1sc(N)nc1c2oc(cc2)P(=O)(O)Oc3ccccc3
4857	COC1=NN(Cc2ccccc2N)C(=O)O1
4858	[O-][N+](=O)c1ccc2N[C@@H]([C@@H]3CCO[C@@H]3c2c1)c4ccccc4
4859	CC(=O)c1cccc(OCC(=O)N(CCC2=CCCCC2)C3=C(N)N(Cc4ccccc4)C(=O)NC3=O)c1
4860	Cc1cc2C(=NCC(=O)Nc2s1)c3cccs3
4861	[K+].CCCCc1nc(Cl)c(C(=O)OC(OC(=O)C(C)(C)C)C(C)C)n1Cc2cccc3c2ccn3c4ccccc4c5nn[n-]n5
4862	CCC1CCC(=N1)NC(C2CC2)C3CC3
4863	NCC[C@H](N)C(=O)N1CCC[C@@H]1B(O)O
4864	CC1CC(=NN=C1c2ccc3nc(oc3c2)c4cccc(OCc5ccccc5)c4)O
4865	CS(=O)(=O)c1ccc(cc1)C2=C(C(=O)OC(=C2)c3ccc(F)cc3)c4ccccc4
4866	COC\C=C\c1cc(OC)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(OC)c1
4867	CCCCCCCCCCCCCCOc1ccc(cc1)C(=O)N(CC)CC
4868	Clc1ccc(cc1)c2nc3ccccc3c(c2Sc4nc5ccccc5s4)c6ccccc6
4869	COc1cc(\C=C\C)ccc1OCCCCOc2ccccc2F
4870	Cc1cc(nc2nccn12)C3CCCCN3C(=O)c4cccn4C
4871	CCCNC(=O)OC[C@H]1O[C@H](CCO\N=C(/C)\CCN2CCc3nc(c4ccccc4)c(cc3C2)c5ccccc5)C=C[C@@H]1Oc6ccc(OC)cc6
4872	OCC(=O)N1C[C@@H](N=C(O)Nc2cc3[nH]nc(OCC(F)F)c3cn2)[C@@H](C1)c4ccccc4
4873	FC(F)(F)c1ccccc1C2=Nc3ccccc3C(=O)O2
4874	Clc1cccc(NC(=O)CN2N=C(Cc3ccccc3)c4ccccc4C2=O)c1
4875	CN(C)C(=O)CN1CCC(CNc2ccc3nnn(c4cccc(OC(F)(F)F)c4)c3n2)CC1
4876	CN(C)\C=N\c1c(C=O)c(nn1c2ccccc2)C(C)(C)C
4877	OC(C1CCCCC1)c2ccc(cc2)[C@H]3[C@H](O)C[C@@H](Cl)[C@@H]3C\C=C/CCCC(=O)O
4878	COc1c(N2CCCCC2)c3C(=O)c4ccccc4Oc3c5c6ccccc6n(C)c15
4879	COc1ccc2CCc3cc(Nc4ccccc4N)ccc3C(=O)c2c1
4880	Cc1ccc(NC(=O)c2ccc3c(ccc(O)c3n2)C(=O)O)nc1
4881	Cc1nc(SCCC(=O)O)c2c3CCCCc3sc2n1
4882	CCOc1ccc2[nH]nc(c3ccccc3)c2c1
4883	CC1=CC2=C(C(C(=C(N)O2)C#N)c3cccs3)C(=O)N1Cc4ccccn4
4884	COc1cc(OCc2csc(n2)C3(F)CC(C)OC(C)C3)c4cc(oc4c1)c5cn6nc(sc6n5)[C@H](C)F
4885	CCCN(CCc1ccccc1)c2ncnc3oc(C)nc23
4886	Fc1ccc(cc1)C2=C[C@H]3OC4(CCOCC4)OO[C@]3(C2)c5ccc(F)cc5
4887	OC(=O)CNS(=O)(=O)c1ccc(NC(=O)c2ccc(cc2)[N+](=O)[O-])cc1
4888	COc1ccc(cc1)C2=CC(=O)C=CO2
4889	Cc1c(N[C@@H]2CCCNC2)c(C#N)c3ccnn3c1Nc4ccccc4
4890	O=C(NC1CCCCC1)C(N2CCc3ccccc23)c4ccccc4
4891	Cc1cc(OCC(=O)Nc2ccc(Br)cc2)nc(Nc3ccc(cc3)C#N)n1
4892	C\C(=C/c1ccccc1)\CN(CCCN)C(=O)c2c[nH]c3ccccc23
4893	CCCOc1ccc(\C=C\C(=O)Nc2ccc(NC(=O)Cc3ccc(OC)cc3)c(c2)C(=O)c4ccccc4)cc1
4894	CCOC(=O)N1CCN(CC1)C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCCN)cc(n2)c3ccccc3
4895	COc1ccc2c(O[C@@H]3C[C@@H]4N(C3)C(=O)NCCCCC\C=C/[C@@H]5C[C@]5(NC4=O)C(=O)NS(=O)(=O)C6CC6)cc(nc2c1)c7cscn7
4896	Clc1ccc(C=NNC(=O)Cn2c(CSc3ccccc3)nc4ccccc24)cc1Cl
4897	[Br-].CC(C)CN1c2nccc[n+]2C[C@@]1(O)c3ccc(cc3)[N+](=O)[O-]
4898	Cc1ccn2nc(CCc3nc(nn3C)N4CCCC4)nc2c1C
4899	CCN(Cc1ccccc1)C(c2ccncc2)c3nnnn3C(C)(C)C
4900	COc1cccc(CC(=O)NC2=CC=CN(Cc3ccccc3Cl)C2=O)c1
4901	OC(CC1CCCNC1)c2cc3ccc(cc3c4cc(ccc24)C(F)(F)F)C(F)(F)F
4902	COc1cc2cc([nH]c2c(OC)c1OC)C(=O)N3CC(CCl)c4ccc(N)cc34
4903	COC(=O)CCC\C=C(\c1cc(Cl)c(OC)c(c1)C(=O)OC)/c2cc(F)cc(c2)C(F)(F)F
4904	Cc1noc(n1)c2cnn3c4cc(OCc5cccs5)ccc4[n+]([O-])nc23
4905	CC(C)C(=O)N(Cc1cc(Cl)cc(Cl)c1Cl)[C@H]2CCNC2
4906	OC1=NN=C(C(C1)C2CC2)N3CCc4nc(oc4C3)c5ccccc5
4907	Clc1cccc(\C=N\Nc2ccnc3cc(Cl)ccc23)c1
4908	CSc1ccc(cc1)C(O)CNS(=O)(=O)C2CC2
4909	Cc1ccc(cc1)C(=O)CCC(=O)Nc2cccc(c2)C(F)(F)F
4910	COc1ccc(cc1)C2=NOC(Cn3nc(cc3C(=O)NCc4occc4)c5ccccc5)C2
4911	COC(=O)[C@H]([C@H](N)C(=O)N1CC[C@H](F)C1)c2ccc(cc2)c3ccc(F)cc3.OC(=O)C(F)(F)F
4912	OC(=O)C(=O)Nc1cc(Cl)c(Oc2ccc(O)c(Cc3ccc(F)cc3)c2)c(Cl)c1
4913	CC1(C)Oc2ccc(cc2C(=C1)N3C=CC=CC3=O)S(=O)(=O)Nc4ccccc4Br
4914	Cl.CC(C)N(CCC1(CC2CCCCN2C1=O)c3ccccc3)C(C)C
4915	Oc1ccc[n+](\C=C/c2ccccc2)c1
4916	CN(Cc1nonc1C)Cc2nc(oc2C)c3ccccc3Cl
4917	C(Cc1ccncc1)SCc2ccccc2
4918	CCCC1=CC(=CC(=O)N1Cc2ccc(cc2)c3ccccc3c4nn[nH]n4)O
4919	Cc1cc(NCCNc2ccc(cn2)C#N)nc(C)n1
4920	Oc1cccc2c(ccnc12)c3nn[nH]n3
4921	Oc1ccc(\C=C\c2cnc(OCCOCCOCCF)c(Br)c2)cc1
4922	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2ccc3c(SCc4ccccc4)ncnc23
4923	CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(OC(C)(C)C)cc2)NC(=O)[C@H](COC(C)(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CSC1=O)NC(=O)C
4924	C[C@@H](O)[C@H]1COC(=O)N1c2ccnc(N[C@@H](C)c3ccc(cn3)c4cccc(n4)C(F)(F)F)n2
4925	NC(=O)c1nn2c(cc(nc2c1Cl)c3ccc(Br)cc3)C(F)(F)F
4926	CCOC(=O)c1ncn2c1[C@H]3CCCN3C(=O)c4cc(OC)ccc24
4927	C[C@H](CCO)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
4928	[Na+].[O-]C(=O)Cc1cccc2C(=O)c3cccc(c3Oc12)[N+](=O)[O-]
4929	CC(CNC1CCCC1)NCC(O)c2cc(nc3c(cccc23)C(F)(F)F)C(F)(F)F
4930	COCCOc1cnc2ccc(Cn3nnc4C=CN(C(=O)c34)c5cc(F)cc(F)c5)cc2c1
4931	Cc1c([nH]nc1c2ccc(F)cc2)C(=O)NCCCCCCS
4932	CSc1ccc(\C=C\2/S\C(=C/C(=O)C(C)(C)C)\N(CC(=O)NCCC3=CCCCC3)C2=O)cc1
4933	C[C@@H](N=C(O)c1ccc(cc1F)c2cc(cnc2N)[C@H]3CCN(C)C(=O)C3)c4ccccc4
4934	Brc1cscc1NC(=O)N2CCC(CC2)N3CC(CC#N)(C3)n4cc(cn4)c5ncnc6[nH]ccc56
4935	Cc1ccc(cc1)C(=O)N2CCN(CC2)C3C(NS(=O)(=O)c4ccccc4)c5cccc6cccc3c56
4936	Nc1c(F)c(N2CCc3sc(Br)cc3C2)c(F)c4N(C=C(C(=O)O)C(=O)c14)C5CC5
4937	Cl.COc1ccc(CCNCC(=O)Nc2c(C)cc(C)cc2C)cc1OC
4938	CN1C(=O)N([C@@H]2CC[C@@H](O)CC2)c3c1cnc4ccc(nc34)c5ccc6[nH]ncc6c5
4939	CCS(=O)(=O)NC1CCCc2c1cncc2c3cc4CCC(=O)N(C)c4cc3Cl
4940	FC(F)c1cc(nc2c(cnn12)C(=O)N3CCOCC3)C4CC4
4941	[I-].CCCCCCCCn1cc(CCC[N+](C)(C)C)c2ccccc12
4942	NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCCCN3CCN(CC3)c4noc5ccccc45
4943	COC(=O)Cn1ncc2cc(NC3=NC=C(F)C(=Nc4cccc(O)c4)N3)ccc12
4944	C[C@@H](N)C\C=C\c1ccccc1
4945	CCOc1cc2ncnc(Nc3ccc([18F])cc3)c2cc1OCC
4946	COc1cc(OC)cc(c1)N(CCN2CCN(CC2)C(=O)C)c3ccc4ncc(nc4c3)c5cnn(C)c5
4947	CN(C)CCOc1nc2c(cnn2c3ccccc13)c4ccc(cc4)C(F)(F)F
4948	COc1ccc(C)cc1n2cc(CN3C(=O)S\C(=C/c4ccc5OCOc5c4)\C3=O)nn2
4949	CCN(CC)CCOC(=O)c1ccc(NC(=O)C2=Cc3cccc(OC)c3OC2=O)cc1
4950	Nc1cccc(Oc2cc(ccc2C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c(c3)[N+](=O)[O-])N5CCN(Cc6ccccc6c7ccc(Cl)cc7)CC5)c1
4951	CC(=C[C@@H]1NC(=O)OC\C=C\c2cccc(c2)C(=O)O[C@H]3C=CC(=O)N4C[C@H](C[C@H]34)OC(=O)[C@@H]1O)C
4952	C=CC(=O)OCCOC1(N(Cc2ccccc2)C(=O)c3ccccc13)c4ccccc4
4953	Cl.Clc1ccc(CN2CCNCC2)cc1
4954	OC(=N)C1=CN(NC1=Nc2ccnc(F)c2)[C@@H]3CC[C@@H](C[C@H]3C#N)N4CCC4
4955	Cc1c[nH]c2c(NC(=C(C#N)C#N)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)cccc12
4956	Fc1ccc([C@@H]2CN3CCN(C[C@H]3CO2)C(=O)Cc4cnc(nc4)n5cnnn5)c(Cl)c1[N+]#[C-]
4957	CN(C)C(C)(C)COC(=O)CO\N=C(/C)\c1ccc(Cl)cc1
4958	CSc1nc(Nc2ccccc2C)c3cccnc3n1
4959	COC1=C(C)C(=O)OC(=C1C)[C@]2(C)O[C@H]2\C(=C\C(=C\[C@]3(C)O[C@H](C)[C@@]4(C)O[C@@H]34)\C)\C
4960	Cc1nc2cc(ccc2n1CCNc3nc(cs3)c4cc(Cl)c(N)c(Cl)c4)C(F)(F)F
4961	CN1CC(=C(O)C1=O)C(=NCc2cccc(c2)c3ccccc3Cl)O
4962	CC(CN(C(=O)N)c1ccccc1O)C(=O)O
4963	COc1ccccc1c2cccc3CCN(C)Cc23
4964	CN1CCN(CC1)c2ncc3ncnc(Nc4cc(ccc4C)C(=O)NCc5cccc(c5)C(C)(C)C)c3n2
4965	Nc1ncnc2c1ncn2[C@@H]3O[C@H](COP(=O)(O)O)[C@H]4O[C@H](O[C@@H]34)c5ccccc5
4966	CC(C)(Oc1ccc(CNC(=O)c2cc(Cl)cc(Cl)c2)cc1)C(=O)O
4967	COc1cc2CCN3CCC(CC3c2cc1OC)c4ccccc4
4968	Oc1ccc(Br)cc1C(=O)OCC(=O)c2ccc(F)cc2
4969	Cc1cc2OC(=O)C=C(CN3CCCCC3)c2cc1C
4970	Nc1nc(N)c(c(CCCOC(=O)c2ccccc2)n1)c3cccc(Cl)c3
4971	CC(=O)NC1=NN(C(=O)C)C(C)(S1)c2ccccc2
4972	Fc1ccc(CN2C(=O)NC(=O)\C(=C/NNC(=O)c3ccccc3)\C2=O)cc1
4973	COC(=O)[C@]12CCCCC=C1N(Cc3ccc4OCOc4c3)C(=O)[C@H](CC(=O)NCc5ccccc5)C2
4974	COc1ccc2C=NOC(=O)c2c1OC
4975	O=C1NC(=S)SC1c2ccc(cc2)S(=O)(=O)Nc3ncccn3
4976	COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@](O)(CNCCN)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
4977	COc1cc(CCCC(=O)NC(=N)NCc2ccccc2)c(cc1OC)[N+](=O)[O-]
4978	COc1ccc(NC(=O)c2cccc(c2)S(=O)(=O)N(C)c3ccc(Br)cc3)nc1
4979	CCCCc1nc2c(cccc2n1Cc3ccc(cc3)c4ccccc4c5nn[nH]n5)C(=O)O
4980	COc1cc(cc(OC)c1OC)c2cc(O)c3ccccc3n2
4981	OC(=O)CCCN=C(O)c1c(O)c2ccc(Oc3ccccc3)cc2c(C#N)[n+]1[O-]
4982	COC(=O)[C@@H]1C[C@@H]2C(CC[C@H]3[C@H]2CCc4cc(O)ccc34)[C@H]1O
4983	CN1CCN(CC1)c2ccc(c(c2)N3CCCCC3)[N+](=O)[O-]
4984	ClC1=C(Nc2ccc(Br)cc2)C(=O)c3cnncc3C1=O
4985	CC(C)N1CCC(CS(=O)(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)C(C1)C(=O)NO
4986	C1Oc2ccc(Oc3ccc(Nc4nccc(n4)c5ccc[nH]5)cc3)cc2O1
4987	O=C(Nc1ccccc1c2ccccc2)c3cnccn3
4988	CC1=NOC(=O)/C/1=C\c2oc(cc2)c3ccccc3Br
4989	OC(=O)c1ccc(OCCc2c(CCNS(=O)(=O)CCN3CCCCC3)n(C(c4ccccc4)c5ccccc5)c6ccc(Cl)cc26)cc1
4990	COC(=O)C12CN(C)CC(C(N(C)C1c3ccc(Cl)c(Cl)c3)c4ccc(Cl)c(Cl)c4)(C(=O)OC)C2=O
4991	CC1=Nc2c(I)cc(I)cc2C(=O)N1Cc3ccc(C)cc3
4992	Brc1ccc(cc1)C2=Cc3ncccc3C(=O)N2
4993	COc1ccc2c(ccc3c4ccc(OC)cc4c(NCCN(C)C)nc23)c1
4994	CCS(=O)(=O)Nc1cccc2c1c(Oc3ccc(Cl)cc3)c(C)n2CC(=O)O
4995	CCCCCCCCNC(=O)Oc1cccc(OC(=O)CCCCCCC)c1
4996	COc1ccc(NC(=O)C2=CC(=O)c3ccccc3O2)cc1OC
4997	OC(C(=O)O)c1ccc(Oc2ccccc2)cc1
4998	OC(=O)CC\C=C/C[C@H]1[C@@H](F)CC[C@@H]1CNS(=O)(=O)c2ccc(Cl)cc2
4999	Cc1c(O)ccc2CC[C@@H](Oc12)c3ccc(O)cc3
5000	OC(=O)c1ccc(cc1)N2C(=O)S\C(=C/c3ccc(F)cc3)\C2=O
5001	CC(=N)NCc1ccc2OCOc2c1
5002	Clc1ccc(N2CCN(CC2)C(=O)COCc3cccs3)c(Cl)c1
5003	O=C1Nc2c([nH]c3ccccc23)C(=O)N1CCN4CCCCC4
5004	OC(=O)c1cccc(c1)c2cnccc2c3cc(Cl)ccc3OCc4ccccc4
5005	Fc1ccc(CSC2=NC(=O)C3=C(CCC3)N2Cc4ncc(CN5CCCCC5)n4Cc6ccc(cc6)c7ccc(cc7)C(F)(F)F)cc1
5006	NC(CC1=CCCCc2onc(O)c12)C(=O)O
5007	CC1=CC=CN2C(=O)C=C(OC(=O)c3ccccc3)N=C12
5008	CS(=O)(=O)Oc1ccc2CCN(CC[C@@H]3CC[C@H](CC3)NC(=O)\C=C\c4ccccc4F)CCc2c1
5009	CO[C@H]1[C@H](N(C1=O)c2ccc(OC)cc2)c3ccc(cc3)[N+](=O)[O-]
5010	C=CCNCCCNCC=C
5011	COC(=O)c1c(C)oc(C)c1S(=O)(=O)NCC2CC2
5012	CCCCCCCCCCCCCC[N+](C)(C)CCO
5013	CC(C)(C)c1cc(cc(c1O)C(C)(C)C)C(=O)Cn2c(NCCCO)nc3cc(ccc23)[N+](=O)[O-]
5014	CCN(C)CCOc1cnc2cc3ccncc3cc2c1
5015	COc1cccc2c1OC(C(C)S2(=O)=O)c3ccc(OCCCN4CCC[C@H](C)C4)cc3
5016	[O-][N+](=O)c1oc(\C=C(\c2oc(cc2)[N+](=O)[O-])/S(=O)(=O)c3ccccc3)cc1
5017	CCOC(=O)C1=C(C)Oc2nc3CCCCc3c(N)c2C1c4ccc(C)cc4
5018	CCOc1ccc(OCCCCNCCN)cc1
5019	Fc1ccc(OCC2CCCN(C2)C(=O)CCC3=NNC(=O)C=C3)cc1
5020	COc1cc(F)ccc1c2cc([nH]n2)C(=O)NCc3cccc(Cl)c3
5021	COCCS(=O)(=O)C(C(=O)NCCS(=O)(=O)N)c1nc2ccc(Br)cc2s1
5022	CN1CCN(Cc2cccc3c2ccn3S(=O)(=O)c4ccc(F)cc4)CC1
5023	CC(C)\C=C\Cc1c(O)c(CC=C(C)C)c2O[C@]34C5C[C@H](C=C3C(=O)c2c1O)C(=O)[C@@]4(CC=C(C)C)OC5(C)C
5024	C=CCN1CCN(CC1)C(=O)CCc2ccccc2
5025	CC(C)[C@H]1CC[C@@]2(C)C3CC[C@]45CCC[C@H]4[C@@]2(CCC6[C@@]7(C)CC[C@@H](OC(=O)C)[C@@]6(C)[C@H](O)O7)[C@@H]1NC35
5026	CN([C@@H]1CCN(C1)c2ncnc3[nH]ccc23)c4ccc(cn4)C(=NC5CC5)O
5027	CN1CCN(CCOc2ccc(cc2)[C@H]3Oc4cc(O)ccc4C5=C3c6ccc(O)cc6OCC5)CC1
5028	O=C(N\C(=C\c1occc1)\C(=O)N2CCOCC2)c3cccs3
5029	Clc1ccc(cc1)c2oc(NC(=O)c3cccc(Br)c3)nn2
5030	CC(=O)NCCc1nc2ccccc2n1CCCCOc3ccccc3
5031	CCCCCCCCOC(=O)C
5032	CC(C)COc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1
5033	COc1ccc(OC2=C(F)C=NN(Cc3cccc4ccccc34)C2=O)cc1
5034	COC(=O)NC(CC(=O)C)c1ccccc1
5035	OC(=O)Cc1ccccc1OCCC2Oc3ccccc3N(Cc4ccc(F)cc4)C2=O
5036	Clc1ccc(CSc2nnc(c3cccs3)n2Cc4ccccc4)cc1
5037	O=C(C1CC1)c2ccc(OCCCN3CC[C@@H](C3)NS(=O)(=O)c4ccccc4)cc2
5038	CCCCCCCCCOCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
5039	CNC(=O)c1ccc(\C=C\C(=O)NCC(=O)N(C)c2ccc(Cl)c(COc3cccc4c(cc(C)nc34)N(C)C)c2Cl)cc1
5040	CC1Cn2c(O)nc3cccc(CN1CC4CC4)c23
5041	CC1=C(C(NC(=O)N1CCCCCC(=O)O)c2ccc3ccccc3c2)C(=O)OCc4ccccc4
5042	Brc1ccc(cc1)c2occ(CN3CCN(CC3)c4ccccn4)n2
5043	CC(C)C[C@H]1COc2cccc(N3CCN(C)CC3)c2S(=O)(=O)N1
5044	CN1CCN(CCCNc2ncc3cc(c(NC(=O)N)nc3n2)c4c(Cl)cccc4Cl)CC1
5045	CC(CCc1ccc(NC(=O)C)cc1)NCC(O)c2ccc(O)c(c2)C(=O)N
5046	Nc1ncc(cc1C(=O)N=C2C=CNC=C2)c3ccc(CN4CCCC4)s3
5047	OC(=Nc1cccc(CCc2nnc(O)c3CCCCc23)c1)CN=C(O)OCc4ccccc4
5048	CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]3CCC[N+](C)(Cc4ccc(Cl)cc4)C3)cc1
5049	NS(=O)(=O)c1ccc(NCc2cc(Cl)ccc2O)cc1
5050	Cc1cc(ccc1c2ccc(cc2)c3ccccc3)C(=O)N[C@@H](CC4CCCCC4)C(=O)O
5051	[Br-].CCCCn1c2ccccc2c3cc(C(=O)N[C@@H](CCSC)C(=O)OCC)[n+](Cc4ccccc4)cc13
5052	CCc1nnc(NC(=O)CN2C(=O)c3ccccc3C2=O)s1
5053	Fc1cccc(OCc2occ(n2)C(=O)NCC(F)(F)F)c1
5054	COCCN1C(=O)N(N=C1C2=CC(=O)C(=CN2)O)S(=O)(=O)NC(=O)N3C[C@H](NC(=O)\C(=N/OC(C)(C)C(=O)O)\c4csc(N)n4)C3=O
5055	CC1=CC(=O)Oc2cc(NC(=O)CCN)ccc12.OC(=O)C(F)(F)F
5056	COc1ccc(cc1OC)C(=O)OCC(=O)Nc2nc3c(F)c(F)c(F)cc3s2
5057	Cl.CC1(C)[C@@H]2C[C@H]3OB(O[C@@]3(C)[C@H]1C2)[C@H](CCCCN)NC(=O)[C@@H]4CCCN4C(=O)c5cccc(Cc6ccccc6C(F)(F)F)c5
5058	OC[C@H]1O[C@@H](Nc2ccc(cc2)C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O
5059	OC(=O)CCCCCCC(=O)c1ccccc1
